Journal of Cave and Karst Studies;journal;ISSN 10906924
Canadian Mineralogist;journal;ISSN 00084476
Toxicology in Vitro;journal;ISSN 08872333
Journal of Agricultural and Food Industrial Organization;journal;ISSN 15420485
Cardiovascular and Hematological Agents in Medicinal Chemistry;journal;ISSN 18715257, 18756182
Journal of the European Optical Society;journal;ISSN 19902573
Psychology, Crime and Law;journal;ISSN 1068316X
Synthetic Metals;journal;ISSN 03796779
Semiconductors and Semimetals;book serie;ISSN 00808784
Journal of Maternal-Fetal and Neonatal Medicine;journal;ISSN 14767058, 14764954
Fixed Point Theory and Applications;journal;ISSN 16871820, 16871812
Smart Structures and Systems;journal;ISSN 17381584, 17381991
Journal of the American Taxation Association;journal;ISSN 01989073, 15588017
Infant Behavior and Development;journal;ISSN 01636383
Hematological Oncology;journal;ISSN 10991069, 02780232
Annual Reports on the Progress of Chemistry - Section C;journal;ISSN 02601826
Journal of Early Childhood Literacy;journal;ISSN 14687984
Current Atherosclerosis Reports;journal;ISSN 15233804, 15346242
Ichnos;journal;ISSN 10420940
Cambridge Journal of Regions, Economy and Society;journal;ISSN 17521378
JOM;journal;ISSN 10474838
Current Opinion in Pediatrics;journal;ISSN 10408703, 1531698X
Journal of Wildlife Diseases;journal;ISSN 00903558
Harvard Business Review;journal;ISSN 00178012
Organic Syntheses;book serie;ISSN 00786209
Organogenesis;journal;ISSN 15476278
Chemical Biology and Drug Design;journal;ISSN 17470277
Human Vaccines;journal;ISSN 15548619, 15548600
SIGMETRICS'08: Proceedings of the 2008 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Systems;conference and proceeding;-
Logical Methods in Computer Science;journal;ISSN 18605974
Journal of Gambling Studies;journal;ISSN 10505350, 15733602
Ecology of Freshwater Fish;journal;ISSN 09066691
Review of Economics of the Household;journal;ISSN 15737152, 15695239
Early Human Development;journal;ISSN 03783782
Bioelectromagnetics;journal;ISSN 1521186X, 01978462
International Journal of Mathematics;journal;ISSN 0129167X
International Journal of Oral and Maxillofacial Surgery;journal;ISSN 09015027
Molecular Physics;journal;ISSN 00268976, 13623028
Journal of Northwest Atlantic Fishery Science;journal;ISSN 02506408
Prenatal Diagnosis;journal;ISSN 01973851, 10970223
Journal of the Society for Information Display;journal;ISSN 10710922
Animal Reproduction Science;journal;ISSN 03784320
Journal of Public Economic Theory;journal;ISSN 14679779, 10973923
IEEE Transactions on Circuits and Systems II: Express Briefs;journal;ISSN 15583791, 15497747
Journal of Engineering and Technology Management - JET-M;journal;ISSN 09234748
Journal of Intelligent Manufacturing;journal;ISSN 09565515, 15728145
Growth Hormone and IGF Research;journal;ISSN 10966374
Gastrointestinal Endoscopy Clinics of North America;journal;ISSN 10525157
Proceedings of the ACM SIGSOFT Symposium on the Foundations of Software Engineering;conference and proceeding;-
Systematics and Biodiversity;journal;ISSN 14772000, 14780933
PLAS'08: Proceedings of the ACM SIGPLAN 3rd Workshop on Programming Languages and Analysis for Security;conference and proceeding;-
American Historical Review;journal;ISSN 00028762
Research on Social Work Practice;journal;ISSN 10497315
North American Journal of Fisheries Management;journal;ISSN 02755947, 15488675
Journal of Computer-Aided Materials Design;journal;ISSN 09281045
Clinics in Plastic Surgery;journal;ISSN 00941298
Clinical and Experimental Pharmacology and Physiology;journal;ISSN 14401681, 03051870
International Business Review;journal;ISSN 09695931
Cytotherapy;journal;ISSN 14653249, 14772566
International Journal of Environmental Science and Technology;journal;ISSN 17351472
American Journal of Reproductive Immunology;journal;ISSN 10467408
Biological Cybernetics;journal;ISSN 03401200, 14320770
Journal of Women's Health;journal;ISSN 15409996
Vascular Pharmacology;journal;ISSN 15371891
The International Journal for the Psychology of Religion;journal;ISSN 10508619
New Left Review;journal;ISSN 00286060
Stochastics and Dynamics;journal;ISSN 02194937
Intercultural Pragmatics;journal;ISSN 1612295X, 1613365X
Current Protocols in Bioinformatics;journal;ISSN 1934340X, 19343396
Behavioral Sciences and the Law;journal;ISSN 10990798, 07353936
European Journal of Paediatric Neurology;journal;ISSN 10903798
Connective Tissue Research;journal;ISSN 03008207, 16078438
Studies in American Political Development;journal;ISSN 0898588X, 14698692
Experimental Parasitology;journal;ISSN 00144894, 10902449
Solid State Nuclear Magnetic Resonance;journal;ISSN 09262040, 15273326
Canadian Journal of Zoology;journal;ISSN 00084301, 14803283
Scientific Drilling;journal;ISSN 18168957, 18163459
Crime, Media, Culture;journal;ISSN 17416590
Bioprocess and Biosystems Engineering;journal;ISSN 16157591, 16157605
IEEE Transactions on Advanced Packaging;journal;ISSN 15213323
Materials Science and Engineering C;journal;ISSN 09284931
City and Community;journal;ISSN 15356841
Proceedings of the 8th ACM International Conference on Aspect-Oriented Software Development, AOSD'09;conference and proceeding;-
Optics and Lasers in Engineering;journal;ISSN 01438166
Brain Injury;journal;ISSN 02699052, 1362301X
Social Service Review;journal;ISSN 15375404, 00377961
Journal of Molecular Catalysis - B Enzymatic;journal;ISSN 13811177
Journal of Policy Modeling;journal;ISSN 01618938
Fuzzy Optimization and Decision Making;journal;ISSN 15684539, 15732908
International Journal of Automation and Computing;journal;ISSN 14768186
Textile Progress;journal;ISSN 00405167
Medical Dosimetry;journal;ISSN 09583947
Shiyou Kantan Yu Kaifa/Petroleum Exploration and Development;journal;ISSN 10000747
Vox Sanguinis;journal;ISSN 14230410, 00429007
International Journal of Infectious Diseases;journal;ISSN 12019712
Euphytica;journal;ISSN 00142336, 15735060
International Journal of Structural Stability and Dynamics;journal;ISSN 02194554
Bubble Science, Engineering and Technology;journal;ISSN 17588960
Psychiatry;journal;ISSN 00332747
Automation in Construction;journal;ISSN 09265805
International Journal of Technology Assessment in Health Care;journal;ISSN 02664623, 14716348
Tohoku Mathematical Journal;journal;ISSN 00408735
Journal of the American Psychoanalytic Association;journal;ISSN 00030651
Journal of Hydroinformatics;journal;ISSN 14651734, 14647141
Joint Ninth WebKDD and First SNA-KDD 2007 Workshop on Web Mining and Social Network Analysis;conference and proceeding;-
Urban Education;journal;ISSN 00420859
Clinica Chimica Acta;journal;ISSN 00098981
Deviant Behavior;journal;ISSN 15210456, 01639625
Health Policy;journal;ISSN 18726054, 01688510
Canadian Journal of Anaesthesia;journal;ISSN 0832610X, 14968975
Building Research and Information;journal;ISSN 09613218, 14664321
Computer Assisted Language Learning;journal;ISSN 09588221
MCB Molecular and Cellular Biomechanics;journal;ISSN 15565300, 15565297
Environmental Management;journal;ISSN 0364152X, 14321009
Journal for Nature Conservation;journal;ISSN 16171381
Semigroup Forum;journal;ISSN 14322137, 00371912
Nonlinear Processes in Geophysics;journal;ISSN 10235809
British Poultry Science;journal;ISSN 00071668, 14661799
Journal of Biomechanical Engineering;journal;ISSN 01480731, 15288951
Journal of Spinal Cord Medicine;journal;ISSN 10790268
Insectes Sociaux;journal;ISSN 00201812
Mathematics and Mechanics of Solids;journal;ISSN 10812865
Research on Aging;journal;ISSN 01640275
Journal of English for Academic Purposes;journal;ISSN 14751585
Studia Linguistica;journal;ISSN 00393193
Computer Aided Geometric Design;journal;ISSN 01678396
Journal of Thermophysics and Heat Transfer;journal;ISSN 08878722, 15336808
Discourse Studies;journal;ISSN 14614456
Integrated environmental assessment and management;journal;ISSN 15513777, 15513793
Assessment & Evaluation in Higher Education;journal;ISSN 02602938, 1469297X
International Journal of Tourism Research;journal;ISSN 10992340, 15221970
Herpetologica;journal;ISSN 00180831
Alytes;journal;ISSN 07534973
European Physical Journal E;journal;ISSN 12928941, 1292895X
Geographical Journal;journal;ISSN 00167398
Journal of Dairy Research;journal;ISSN 14697629, 00220299
Children and Society;journal;ISSN 10990860, 09510605
SenSys'08 - Proceedings of the 6th ACM Conference on Embedded Networked Sensor Systems;conference and proceeding;-
Professional Psychology: Research and Practice;journal;ISSN 07357028
Journal of Foraminiferal Research;journal;ISSN 00961191
Ecological Research;journal;ISSN 09123814
Educational Studies in Mathematics;journal;ISSN 15730816, 00131954
Journal of Seismology;journal;ISSN 1573157X, 13834649
Palaeoworld;journal;ISSN 1871174X
Reference Librarian;journal;ISSN 02763877
Interdisciplinary Topics in Gerontology;journal;ISSN 16623800, 00741132
Proceedings of the 10th ACM SIGEVO Workshop on Foundations of Genetic Algorithms, FOGA'09;conference and proceeding;-
Rehabilitation Psychology;journal;ISSN 00905550
European Journal of Industrial Relations;journal;ISSN 09596801
Journal of Engineering for Gas Turbines and Power;journal;ISSN 07424795, 15288919
International Journal of Health Services;journal;ISSN 00207314
Journal of Science Education and Technology;journal;ISSN 10590145
Contact Dermatitis;journal;ISSN 16000536, 01051873
Alcohol;journal;ISSN 07418329
IEEE International Symposium on Information Theory - Proceedings;conference and proceeding;ISSN 21578095
Safety Science;journal;ISSN 09257535
Clinical Psychology and Psychotherapy;journal;ISSN 10633995, 10990879
Journal of the Acoustical Society of America;journal;ISSN 15208524, 00014966
Harvard Civil Rights-Civil Liberties Law Review;journal;ISSN 00178039
Haemophilia;journal;ISSN 13518216, 13652516
New Astronomy Reviews;journal;ISSN 13876473
Career Development International;journal;ISSN 13620436
Journal of Plastic, Reconstructive and Aesthetic Surgery;journal;ISSN 17486815
Research in Social Stratification and Mobility;book serie;ISSN 02765624
BMC Ecology;journal;ISSN 14726785
Behavioural Processes;journal;ISSN 03766357
Stochastic Environmental Research and Risk Assessment;journal;ISSN 14363259, 14363240
Clinical Transplantation;journal;ISSN 09020063, 13990012
Scandinavian Journal of Gastroenterology;journal;ISSN 00365521, 15027708
Journal of Diabetes and its Complications;journal;ISSN 10568727
Maritime Policy and Management;journal;ISSN 03088839
Cancer Nursing;journal;ISSN 0162220X
Current Osteoporosis Reports;journal;ISSN 15442241, 15441873
Protein Expression and Purification;journal;ISSN 10465928, 10960279
International Journal of Algebra and Computation;journal;ISSN 02181967
Mathematical Biosciences;journal;ISSN 00255564
Journal of Fluorine Chemistry;journal;ISSN 00221139
Ethnos;journal;ISSN 00141844, 1469588X
Journal of Medical Screening;journal;ISSN 09691413
Journal of Nuclear Science and Technology;journal;ISSN 00223131
European Journal of Lipid Science and Technology;journal;ISSN 14389312, 14387697
Cultural Studies;journal;ISSN 14664348, 09502386
Geothermics;journal;ISSN 03756505
Journal of Environmental Policy and Planning;journal;ISSN 1523908X, 15227200
Solvent Extraction and Ion Exchange;journal;ISSN 07366299, 15322262
Journal of Cutaneous Pathology;journal;ISSN 16000560, 03036987
BMC Clinical Pathology;journal;ISSN 14726890
European Journal of Population;journal;ISSN 15729885, 01686577
ASE'07 - 2007 ACM/IEEE International Conference on Automated Software Engineering;conference and proceeding;-
Journal of Public Health;journal;ISSN 17413850, 17413842
Lipids;journal;ISSN 00244201
American Journal of Physical Medicine and Rehabilitation;journal;ISSN 08949115
Planta Medica;journal;ISSN 00320943, 14390221
Biomedical Materials;journal;ISSN 1748605X, 09557717
Applied Measurement in Education;journal;ISSN 15324818, 08957347
Accounting, Auditing and Accountability Journal;journal;ISSN 09513574
Midwest Studies in Philosophy;journal;ISSN 03636550
Journal of Pediatric Gastroenterology and Nutrition;journal;ISSN 02772116, 15364801
Public Money and Management;journal;ISSN 14679302, 09540962
Seminars in Oncology Nursing;journal;ISSN 07492081
International Journal of Nursing Education Scholarship;journal;ISSN 1548923X
Opiniao Publica;journal;ISSN 01046276
Journal of the American Dental Association;journal;ISSN 00028177
American Journal of Clinical Dermatology;journal;ISSN 11750561
ESAIM - Probability and Statistics;journal;ISSN 12623318, 12928100
Journal of Semantics;journal;ISSN 01675133
Biotechnology journal;journal;ISSN 18606768, 18607314
Ultrasonics;journal;ISSN 0041624X
QJM - Monthly Journal of the Association of Physicians;journal;ISSN 14602725, 14602393
MIT Sloan Management Review;journal;ISSN 15329194
Innovations in Education and Teaching International;journal;ISSN 14703297, 14703300
Integral Equations and Operator Theory;journal;ISSN 0378620X, 14208989
Journal of Environmental Planning and Management;journal;ISSN 13600559, 09640568
World Journal of Gastroenterology;journal;ISSN 10079327
Advances in Experimental Medicine and Biology;book serie;ISSN 00652598
IET Radar, Sonar and Navigation;journal;ISSN 17518792, 17518784
Geography Compass;journal;ISSN 17498198
Langenbeck's Archives of Surgery;journal;ISSN 14352443, 14352451
Second Language Research;journal;ISSN 02676583, 14770326
Coronary Artery Disease;journal;ISSN 09546928
System;journal;ISSN 0346251X
Experimental Astronomy;journal;ISSN 09226435, 15729508
Journal of Molecular Spectroscopy;journal;ISSN 00222852, 1096083X
Viral Immunology;journal;ISSN 08828245
Revista de Saude Publica;journal;ISSN 00348910
BMC Palliative Care;journal;ISSN 1472684X
Water, Air, and Soil Pollution;journal;ISSN 15732932, 00496979
Ophthalmic and Physiological Optics;journal;ISSN 02755408, 14751313
Journal of Adolescent Research;journal;ISSN 07435584
Journal of Sex Research;journal;ISSN 00224499
Basic and Applied Social Psychology;journal;ISSN 15324834, 01973533
Environment and Planning B: Planning and Design;journal;ISSN 02658135
Journal of Neuroimaging;journal;ISSN 10512284
Journal of Refugee Studies;journal;ISSN 09516328, 14716925
Tappi Journal;journal;ISSN 07341415
Journal of Nursing Education;journal;ISSN 01484834
Worldviews on Evidence-Based Nursing;journal;ISSN 17416787, 1545102X
International Journal of Engineering Education;journal;ISSN 0949149X
Perception;journal;ISSN 03010066, 14684233
Critical Studies in Media Communication;journal;ISSN 15295036
Seminars in Pediatric Neurology;journal;ISSN 10719091
Marine Mammal Science;journal;ISSN 08240469
Review of International Economics;journal;ISSN 09657576, 14679396
Future of Children;journal;ISSN 15501558, 10548289
Foot and Ankle Clinics;journal;ISSN 10837515
IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing;journal;ISSN 19391404
Geotechnical and Geophysical Site Characterization - Proceedings of the 3rd International Conference on Site Characterization, ISC'3;conference and proceeding;-
Acta Informatica;journal;ISSN 14320525, 00015903
Phycologia;journal;ISSN 00318884
Allergy and Asthma Proceedings;journal;ISSN 15396304, 10885412
Journal of Molecular Recognition;journal;ISSN 10991352, 09523499
Arthropod-Plant Interactions;journal;ISSN 18728855, 18728847
Games and Culture;journal;ISSN 15554120
Journal of Nonparametric Statistics;journal;ISSN 10290311, 10485252
European Journal of Obstetrics, Gynecology and Reproductive Biology;journal;ISSN 03012115
International Journal of Pediatric Otorhinolaryngology;journal;ISSN 01655876
Harvard Environmental Law Review;journal;ISSN 01478257
Plant Production Science;journal;ISSN 13491008, 1343943X
Journal of Sport Management;journal;ISSN 1543270X, 08884773
Traffic Injury Prevention;journal;ISSN 1538957X, 15389588
Helgoland Marine Research;journal;ISSN 1438387X
Applied Mathematical Modelling;journal;ISSN 0307904X
Journal of Experimental and Clinical Cancer Research;journal;ISSN 03929078, 17569966
IET Systems Biology;journal;ISSN 17518849
UIST 2008 - Proceedings of the 21st Annual ACM Symposium on User Interface Software and Technology;conference and proceeding;-
Cardiovascular Ultrasound;journal;ISSN 14767120
Cereal Chemistry;journal;ISSN 00090352
Environmental and Ecological Statistics;journal;ISSN 15733009, 13528505
Journal of Environmental Sciences;journal;ISSN 10010742
Cell Biology and Toxicology;journal;ISSN 15736822, 07422091
JETP Letters;journal;ISSN 00213640, 10906487
Journal of Personal Selling and Sales Management;journal;ISSN 08853134
Journal of Criminal Justice;journal;ISSN 00472352
Stochastics;journal;ISSN 00909491, 17442508
Journal of Bioactive and Compatible Polymers;journal;ISSN 08839115
IEEE Transactions on Computers;journal;ISSN 00189340
Chemie der Erde;journal;ISSN 00092819
Journal of Computing in Higher Education;journal;ISSN 10421726
Differential and Integral Equations;journal;ISSN 08934983
Antarctic Science;journal;ISSN 13652079, 09541020
Problems of Information Transmission;journal;ISSN 00329460, 16083253
New Technology, Work and Employment;journal;ISSN 1468005X, 02681072
Journal of Fish Biology;journal;ISSN 00221112, 10958649
Regional and Federal Studies;journal;ISSN 13597566
The Journal of applied behavioral science;journal;ISSN 00218863
Learning Disability Quarterly;journal;ISSN 07319487
Australian Journal of Chemistry;journal;ISSN 00049425
Criminal Justice Policy Review;journal;ISSN 08874034
PPDP'08 - Proceedings of the 10th International ACM SIGPLAN Symposium on Principles and Practice of Declarative Programming;conference and proceeding;-
Journal of Building Performance Simulation;journal;ISSN 19401493
Journal of Library Metadata;journal;ISSN 19386389, 19375034
Cities;journal;ISSN 02642751
Psychosomatics;journal;ISSN 15457206, 00333182
International Journal of High Performance Computing Applications;journal;ISSN 10943420
Neurocomputing;journal;ISSN 09252312
Ramanujan Journal;journal;ISSN 13824090
Journal of Electronic Materials;journal;ISSN 03615235
Journal of Traffic and Transportation Engineering;journal;ISSN 16711637
New directions for child and adolescent development;journal;ISSN 15203247, 15348687
Annals of Applied Biology;journal;ISSN 00034746
Veterinary Immunology and Immunopathology;journal;ISSN 01652427
Europe-Asia Studies;journal;ISSN 09668136, 14653427
Acta Mathematica Hungarica;journal;ISSN 15882632, 02365294
Economic Systems Research;journal;ISSN 09535314, 14695758
Journal of the Science of Food and Agriculture;journal;ISSN 10970010, 00225142
Journal of the International Association for Shell and Spatial Structures;journal;ISSN 1028365X
Mathematical Programming Computation;journal;ISSN 18672949, 18672957
American Journal of Audiology;journal;ISSN 10590889
Journal of Pediatric Surgery;journal;ISSN 00223468
IEEE Transactions on Electromagnetic Compatibility;journal;ISSN 00189375
Aquatic Sciences;journal;ISSN 14209055, 10151621
Administrative Law Review;journal;ISSN 00018368
Journal of Soils and Sediments;journal;ISSN 14390108
Curriculum Inquiry;journal;ISSN 03626784
Platelets;journal;ISSN 09537104, 13691635
International Journal of Molecular Medicine;journal;ISSN 11073756
Chang'an Daxue Xuebao (Ziran Kexue Ban)/Journal of Chang'an University (Natural Science Edition);journal;ISSN 16718879
Journal of the American Board of Family Medicine;journal;ISSN 15572625
Mathematics and Computers in Simulation;journal;ISSN 03784754
IAWA Journal;journal;ISSN 09281541
American Journal of Drug and Alcohol Abuse;journal;ISSN 00952990, 10979891
Journal of Occupational and Environmental Hygiene;journal;ISSN 15459624, 15459632
Magnetic Resonance Imaging Clinics of North America;journal;ISSN 10649689
Urban Forestry and Urban Greening;journal;ISSN 16188667
Canadian Journal of Emergency Medicine;journal;ISSN 14818035
Current Allergy and Asthma Reports;journal;ISSN 15346315, 15297322
Journal of Difference Equations and Applications;journal;ISSN 15635120, 10236198
Geopolitics;journal;ISSN 14650045
Economics Letters;journal;ISSN 01651765
Evolutionary Intelligence;journal;ISSN 18645909
Polymer Engineering and Science;journal;ISSN 15482634, 00323888
Journal of Planning Education and Research;journal;ISSN 0739456X
Human Development;journal;ISSN 14230054, 0018716X
Plant Growth Regulation;journal;ISSN 15735087, 01676903
Acta Psychiatrica Scandinavica, Supplement;journal;ISSN 00651591, 16005473
Journal of the American Academy of Psychiatry and the Law;journal;ISSN 10936793
Journal of atherosclerosis and thrombosis;journal;ISSN 13403478
Journal of Interventional Cardiac Electrophysiology;journal;ISSN 1383875X
Journal of Financial Research;journal;ISSN 02702592, 14756803
Pattern Analysis and Applications;journal;ISSN 1433755X, 14337541
Environmental Toxicology;journal;ISSN 15204081, 15227278
Disease Markers;journal;ISSN 02780240
Pharmacological Reports;journal;ISSN 17341140
Thinking Skills and Creativity;journal;ISSN 18711871
Monatshefte für Mathematik;journal;ISSN 00269255, 14365081
Digestive Diseases;journal;ISSN 02572753, 14219875
Current Problems in Cancer;journal;ISSN 01470272
Mediterranean Journal of Mathematics;journal;ISSN 16605454, 16605446
Journal of Hospital Medicine;journal;ISSN 15535592, 15535606
IEEE Transactions on Biomedical Engineering;journal;ISSN 00189294
Journal of Systems and Software;journal;ISSN 01641212
Glasgow Mathematical Journal;journal;ISSN 1469509X, 00170895
ACM Journal on Emerging Technologies in Computing Systems;journal;ISSN 15504832
International Journal of Press/Politics;journal;ISSN 19401612
Journal of Media Psychology;journal;ISSN 18641105
Organisms Diversity and Evolution;journal;ISSN 14396092
Journal of Cellular Plastics;journal;ISSN 0021955X
Pediatric Excercise Science;journal;ISSN 15432920, 08998493
Magazine of Concrete Research;journal;ISSN 00249831
Australian Endodontic Journal;journal;ISSN 13291947
BMC Medical Education;journal;ISSN 14726920
International Journal of Constitutional Law;journal;ISSN 14742640, 14742659
Early Intervention in Psychiatry;journal;ISSN 17517885
Journal of Professional Issues in Engineering Education and Practice;journal;ISSN 10523928
Publicacions Matematiques;journal;ISSN 02141493
JAOCS, Journal of the American Oil Chemists' Society;journal;ISSN 0003021X
Parallel Architectures and Compilation Techniques - Conference Proceedings, PACT;conference and proceeding;ISSN 1089795X
Journal of American College Health;journal;ISSN 07448481
Journal of burn care & research : official publication of the American Burn Association.;journal;ISSN 1559047X
International Journal of Systems Science;journal;ISSN 14645319, 00207721
Journal of Applied Entomology;journal;ISSN 09312048, 14390418
Distance Education;journal;ISSN 14750198, 01587919
Journal of the International Society of Sports Nutrition;journal;ISSN 15502783
Journal of Educational Research;journal;ISSN 00220671
Journal of Research of the National Institute of Standards and Technology;journal;ISSN 1044677X
Journal of Health Services Research and Policy;journal;ISSN 13558196
European Journal of Women's Studies;journal;ISSN 13505068
Political Theory;journal;ISSN 00905917
Higher-Order and Symbolic Computation;journal;ISSN 15730557, 13883690
Journal of Comparative Pathology;journal;ISSN 00219975
Child Neuropsychology;journal;ISSN 09297049
Canadian Journal of Experimental Psychology;journal;ISSN 11961961
European Planning Studies;journal;ISSN 09654313, 14695944
Sex Roles;journal;ISSN 03600025, 15732762
Electronic Library;journal;ISSN 02640473
British Journal of Oral and Maxillofacial Surgery;journal;ISSN 02664356
Chemometrics and Intelligent Laboratory Systems;journal;ISSN 01697439
Journal of Assisted Reproduction and Genetics;journal;ISSN 10580468, 15737330
Near Surface Geophysics;journal;ISSN 15694445
Journal of Intellectual and Developmental Disability;journal;ISSN 13668250, 14699532
Journal of NeuroVirology;journal;ISSN 13550284, 15382443
Avian Pathology;journal;ISSN 14653338, 03079457
Journal of Small Animal Practice;journal;ISSN 00224510
American Journal of Health-System Pharmacy;journal;ISSN 15352900, 10792082
Progress in Medicinal Chemistry;book serie;ISSN 00796468
Gender, Place, and Culture;journal;ISSN 13600524, 0966369X
Journal of African Earth Sciences;journal;ISSN 1464343X
Metaphor and Symbol;journal;ISSN 15327868, 10926488
IET Power Electronics;journal;ISSN 17554543, 17554535
Cadernos de Saude Publica;journal;ISSN 0102311X
Blood Pressure Monitoring;journal;ISSN 13595237
American Journal of Enology and Viticulture;journal;ISSN 00029254
International Journal of Radiation Biology;journal;ISSN 09553002
Joint Bone Spine;journal;ISSN 1297319X
Acta Radiologica;journal;ISSN 02841851, 16000455
International Journal of Acoustics and Vibrations;journal;ISSN 10275851
Studies in Avian Biology;book serie;ISSN 01979922
Journal of Analytical Toxicology;journal;ISSN 01464760
Optimization;journal;ISSN 02331934, 10294945
2007 IEEE Asian Solid-State Circuits Conference, A-SSCC;conference and proceeding;-
Transplant Infectious Disease;journal;ISSN 13982273, 13993062
Journal of Peptide Science;journal;ISSN 10991387, 10752617
Journal of Soils and Water Conservation;journal;ISSN 00224561
Proceedings of the ACM SIGPLAN Symposium on Partial Evaluation and Semantics-Based Program Manipulation;conference and proceeding;-
Journal of Thermal Stresses;journal;ISSN 1521074X, 01495739
Computing and Visualization in Science;journal;ISSN 14329360
Ethics;journal;ISSN 00141704, 1539297X
Human Resource Development Review;journal;ISSN 15344843, 15526712
Survey Research Methods;journal;ISSN 18643361
Journal of the American Medical Directors Association;journal;ISSN 15258610
Journal of Electron Spectroscopy and Related Phenomena;journal;ISSN 03682048
Medical and Biological Engineering and Computing;journal;ISSN 01400118
Informatics in Primary Care;journal;ISSN 14760320
Studies in Familiy Planning;journal;ISSN 00393665, 17284465
Clinical Otolaryngology;journal;ISSN 17494478, 17494486
Journal of Pharmaceutical Innovation;journal;ISSN 18725120
Food and Nutrition Bulletin;journal;ISSN 03795721
Scandinavian Journal of Public Health;journal;ISSN 16511905, 14034948
European Journal of Dermatology;journal;ISSN 11671122
International Journal for Educational and Vocational Guidance;journal;ISSN 02512513
Advances in Database Technology - EDBT 2008 - 11th International Conference on Extending Database Technology, Proceedings;conference and proceeding;-
Acta Paediatrica, International Journal of Paediatrics;journal;ISSN 08035253, 16512227
Comptes Rendus Chimie;journal;ISSN 16310748
Journal of Applied Electrochemistry;journal;ISSN 0021891X, 15728838
International Journal on Document Analysis and Recognition;journal;ISSN 14332833
Hormone Research in Paediatrics;journal;ISSN 16632826, 16632818
Ecological Psychology;journal;ISSN 10407413, 15326969
Seizure : the journal of the British Epilepsy Association;journal;ISSN 10591311
Children and Youth Services Review;journal;ISSN 01907409
Australian Journal of Earth Sciences;journal;ISSN 08120099
Sustainable Development;journal;ISSN 10991719, 09680802
International Journal of Health Planning and Management;journal;ISSN 10991751, 07496753
Regenerative Medicine;journal;ISSN 17460751, 1746076X
Journal of Information Technology;journal;ISSN 02683962, 14664437
Dentomaxillofacial Radiology;journal;ISSN 1476542X, 0250832X
Coloration Technology;journal;ISSN 14723581
Haskell'07: Proceedings of the ACM SIGPLAN 2007 Haskell Workshop;conference and proceeding;-
IEEE Journal of Oceanic Engineering;journal;ISSN 03649059
The journal of knee surgery;journal;ISSN 15388506
Journal of Forestry;journal;ISSN 00221201
Science and Justice - Journal of the Forensic Science Society;journal;ISSN 13550306
Journal of Nursing Management;journal;ISSN 13652834, 09660429
Journal of Morphology;journal;ISSN 03622525
Language Policy;journal;ISSN 15684555
Proceedings of the 2007 Workshop on Peer-to-Peer Streaming and IP-TV, P2P-TV'07;conference and proceeding;-
Heat Transfer Engineering;journal;ISSN 01457632
Journal of Bioscience and Bioengineering;journal;ISSN 13891723, 13474421
Journal of Travel Medicine;journal;ISSN 11951982
Digestive Surgery;journal;ISSN 14219883, 02534886
Nursing Ethics;journal;ISSN 09697330, 14770989
Canadian Journal of Soil Science;journal;ISSN 00084271
Reproductive Health;journal;ISSN 17424755
Applied Acoustics;journal;ISSN 0003682X
Natural Hazards;journal;ISSN 15730840, 0921030X
Journal of Periodontal Research;journal;ISSN 16000765, 00223484
Digestive Diseases and Sciences;journal;ISSN 15732568, 01632116
Crop and Pasture Science;journal;ISSN 18360947, 14449838
Crop Protection;journal;ISSN 02612194
Journal for the Theory of Social Behaviour;journal;ISSN 14685914, 00218308
Trees - Structure and Function;journal;ISSN 09311890
Local Government Studies;journal;ISSN 03003930
Corrosion;journal;ISSN 00109312
Journal of Interventional Cardiology;journal;ISSN 08964327, 15408183
Dermatitis;journal;ISSN 17103568
Radiation Measurements;journal;ISSN 13504487
International Review of Environmental and Resource Economics;journal;ISSN 19321465, 19321473
Science and Technology of Nuclear Installations;journal;ISSN 16876075, 16876083
Shock Waves;journal;ISSN 09381287, 14322153
Radiation and Environmental Biophysics;journal;ISSN 14322099, 0301634X
Biologia Plantarum;journal;ISSN 00063134, 15738264
Folia Primatologica;journal;ISSN 14219980, 00155713
Genetics, Selection, Evolution;journal;ISSN 12979686, 0999193X
Annals of Forest Science;journal;ISSN 1297966X, 12864560
Japanese Journal of Clinical Oncology;journal;ISSN 03682811, 14653621
Breast Cancer;journal;ISSN 13406868
Portuguese Economic Journal;journal;ISSN 1617982X
Japanese Journal of Ophthalmology;journal;ISSN 00215155
Journal of Biomedical Science;journal;ISSN 10217770, 14230127
Journal of Sol-Gel Science and Technology;journal;ISSN 15734846, 09280707
Machining Science and Technology;journal;ISSN 15322483, 10910344
Advances in Geophysics;book serie;ISSN 00652687
Journal of Psychopathology and Behavioral Assessment;journal;ISSN 15733505, 08822689
Environmental Chemistry;journal;ISSN 14482517
Marine Drugs;journal;ISSN 16603397
Immunity and Ageing;journal;ISSN 17424933
Transboundary and Emerging Diseases;journal;ISSN 18651674, 18651682
Experimental Diabetes Research;journal;ISSN 16875303, 16875214
Cornell Hospitality Quarterly;journal;ISSN 19389655
Nonlinear Biomedical Physics;journal;ISSN 17534631
Acta Oto-Laryngologica;journal;ISSN 00016489
Heat and Mass Transfer/Waerme- und Stoffuebertragung;journal;ISSN 09477411
