Journal of Neonatal-Perinatal Medicine;journal;ISSN 19345798, 18784429
Embedded Systems Week 2010 - Proceedings of the 2010 International Conference on Compilers, Architecture and Synthesis for Embedded Systems, CASES'10;conference and proceeding;-
Proceedings of the 7th Middleware Doctoral Symposium, MDS'10;conference and proceeding;-
Journal of Electrical Systems;journal;ISSN 11125209
Geotechnical and Geophysical Site Characterization - Proceedings of the 3rd International Conference on Site Characterization, ISC'3;conference and proceeding;-
Water for a Changing World - Developing Local Knowledge and Capacity - Proceedings of the International Symposium on Water for a Changing World;conference and proceeding;-
Journal of Global Pharma Technology;journal;ISSN 09758542
2010 International Conference on Microwave and Millimeter Wave Technology, ICMMT 2010;conference and proceeding;-
SOMA 2010 - Proceedings of the 1st Workshop on Social Media Analytics;conference and proceeding;-
Control Engineering and Applied Informatics;journal;ISSN 14548658
Open Sports Sciences Journal;journal;ISSN 1875399X
Surgical and Cosmetic Dermatology;journal;ISSN 19848773, 19845510
International Journal of Pharma and Bio Sciences;journal;ISSN 09756299
Journal of Mathematical Physics, Analysis, Geometry;journal;ISSN 18129471, 18175805
32nd Annual Conference of the Australian Society of Sugar Cane Technologists 2010, ASSCT 2010;conference and proceeding;-
Proceedings: DMS 2009 - 15th International Conference on Distributed Multimedia Systems;conference and proceeding;-
Applied and Preventive Psychology;journal;ISSN 09621849
Naval Engineers Journal;journal;ISSN 00281425, 15593584
Hawaii Medical Journal;journal;ISSN 00178594
Otorinolaringologia;journal;ISSN 03926621
Zhurnal Evolyutsionnoi Biokhimii i Fiziologii;journal;ISSN 00444529
International Journal of Computers and Applications;journal;ISSN 1206212X
Bulletin de l'Academie veterinaire de France;journal;ISSN 00014192
Nervenheilkunde;journal;ISSN 07221541
Indian Journal of Agricultural Biochemistry;journal;ISSN 09706399
Tsitologiya i Genetika;journal;ISSN 00954527, 05643783
Revista Chilena de Neuro-Psiquiatria;journal;ISSN 00347388
Endeavour;journal;ISSN 01609327
Revista Cubana de Medicina Tropical;journal;ISSN 03750760, 15613054
Reviews in Inorganic Chemistry;journal;ISSN 01934929
Power Electronics Technology;journal;ISSN 15402800
Traffic Engineering and Control;journal;ISSN 00410683
Hallym International Journal of Aging;journal;ISSN 15356523, 15414485
Ceske Pracovni Lekarstvi;journal;ISSN 12126721
Ceylon Medical Journal;journal;ISSN 00090875
Nursing standard : official newspaper of the Royal College of Nursing;journal;ISSN 00296570
Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology;journal;ISSN 03676234
Indian Journal of Labour Economics;journal;ISSN 09717927, 00195308
AAAI Workshop - Technical Report;conference and proceeding;-
Yi chuan = Hereditas / Zhongguo yi chuan xue hui bian ji.;journal;ISSN 02539772
AAAI Fall Symposium - Technical Report;conference and proceeding;-
Advances in Accounting Behavioral Research;book serie;ISSN 14751488
Silicates Industriels;journal;ISSN 00375225
Jewish History;journal;ISSN 0334701X
Revista Brasileira de Hematologia e Hemoterapia;journal;ISSN 15168484
Journal of Educational Thought;journal;ISSN 00220701
Journal of Veterinary Clinics;journal;ISSN 1598298X
Social Policy Journal of New Zealand;journal;ISSN 11724382
Sprachwissenschaft;journal;ISSN 03448169
Lingvisticae Investigationes;journal;ISSN 03784169
Translator;book serie;ISSN 13556509
Chinese Journal of Agricultural Biotechnology;journal;ISSN 14792362, 14792370
Revista Espanola de Cardiologia Suplementos;journal;ISSN 11313587, 15792250
Nursing for Women's Health;journal;ISSN 17514851, 1751486X
Proceedings - 1st International Workshop on Knowledge Discovery and Data Mining, WKDD;conference and proceeding;-
Proceedings - Agile 2008 Conference;conference and proceeding;-
2008 IEEE International Conference on Robotics, Automation and Mechatronics, RAM 2008;conference and proceeding;-
Proceedings - IEEE International Conference on Bioinformatics and Biomedicine, BIBM 2008;conference and proceeding;-
Intech'08 - Proceedings of the 9th International Conference on Intelligent Technologies;conference and proceeding;-
Proceedings - 2008 International Conference on Advanced Technologies for Communications, ATC 2008, Held in Conjunction with REV Meeting;conference and proceeding;-
Proceedings of the 20th International Zurich Symposium on Electromagnetic Compatibility, EMC Zurich 2009;conference and proceeding;-
Digestive and Liver Disease Supplements;journal;ISSN 15945804
Communications in Computer and Information Science;book serie;ISSN 18650929
American Concrete Institute, ACI Special Publication;conference and proceeding;ISSN 01932527, 1932527
Proceedings - International Conference on Networks Security, Wireless Communications and Trusted Computing, NSWCTC 2009;conference and proceeding;-
2009 IEEE Symposium on Intelligent Agents, IA 2009 - Proceedings;conference and proceeding;-
Proceedings of the 2009 ACM SIGCHI International Workshop on Intercultural Collaboration, IWIC'09;conference and proceeding;-
Teaching Theology and Religion;journal;ISSN 13684868, 14679647
2009 IEEE International Memory Workshop, IMW '09;conference and proceeding;-
Proceedings - 2009 9th Annual International Symposium on Applications and the Internet, SAINT 2009;conference and proceeding;-
Proceedings of the 2009 International Conference on Machine Learning and Cybernetics;conference and proceeding;-
Estonian Journal of Archaeology;journal;ISSN 17367484, 14062933
2009 6th Annual IEEE Communications Society Conference on Sensor, Mesh and Ad Hoc Communications and Networks, SECON 2009;conference and proceeding;-
Proceedings of the 7th International Conference on Interaction Design and Children, IDC 2008;conference and proceeding;-
2009 IEEE International Symposium on Diagnostics for Electric Machines, Power Electronics and Drives, SDEMPED 2009;conference and proceeding;-
1st International Conference on Emerging Network Intelligence, EMERGING 2009, Includes The 5th European Conference on Universal Multiservice Networks, ECUMN 2009;conference and proceeding;-
Waldokologie Online;journal;ISSN 1867710X, 16147103
I-SPAN 2009 - The 10th International Symposium on Pervasive Systems, Algorithms, and Networks;conference and proceeding;-
Klimik Dergisi;journal;ISSN 1301143X
Proceedings of the ASME Internal Combustion Engine Division Fall Technical Conference 2009;conference and proceeding;-
Artificial General Intelligence - Proceedings of the Third Conference on Artificial General Intelligence, AGI 2010;conference and proceeding;-
Revista Internacional de Metodos Numericos para Calculo y Diseno en Ingenieria;journal;ISSN 02131315, 1886158X
Proceedings - 2nd International Workshop on Near Field Communication, NFC 2010;conference and proceeding;-
Experimental and Therapeutic Medicine;journal;ISSN 17920981, 17921015
Pharmaceutical Outsourcing;journal;ISSN 19453337, 19453345
Ethiopian Pharmaceutical Journal;journal;ISSN 10295933
International Journal of Innovation in Science and Mathematics Education;journal;ISSN 22004270
Recent Patents on Computer Science;journal;ISSN 18744796
International Journal of Gas Turbine, Propulsion and Power Systems;journal;ISSN 18825079
Journal of the Korean Society for Applied Biological Chemistry;journal;ISSN 17382203
Romanian Journal of Political Science;journal;ISSN 20687613, 1582456X
Toxicological Research;journal;ISSN 19768257
Proceedings of the 13th Annual Conference of the European Association for Machine Translation, EAMT 2009;conference and proceeding;-
Monte Carlo Methods and Applications;journal;ISSN 09299629
International Journal of Terraspace Science and Engineering;journal;ISSN 19433514
Rendiconti Online Societa Geologica Italiana;journal;ISSN 20358008
Proceedings of the GCC Developers' Summit 2008;conference and proceeding;-
Journal of Engineering and Applied Sciences;journal;ISSN 18187803, 1816949X
Current Issues in Pharmacy and Medical Sciences;journal;ISSN 2084980X
19th Annual International Solid Freeform Fabrication Symposium, SFF 2008;conference and proceeding;-
Laser Metrology and Machine Performance IX - 9th International Conference and Exhibition on Laser Metrology, Machine Tool, CMM and Robotic Performance, LAMDAMAP 2009;conference and proceeding;-
International Computer Music Conference, ICMC 2010;conference and proceeding;-
African Journal of Legal Studies;journal;ISSN 17087384, 22109730
American Orthoptic Journal;journal;ISSN 0065955X
Dela;book serie;ISSN 03540596
Psychologia;journal;ISSN 00332852
British Journal of Psychotherapy;journal;ISSN 02659883
Sea Technology;journal;ISSN 00933651
Studies in History;journal;ISSN 02576430
Revista de Medicina de la Universidad de Navarra;journal;ISSN 05566177
Biomedical Engineering (New York) (English translation of Meditsinskaya Tekhnika);journal;ISSN 00258075
Beijing Daxue Xuebao Ziran Kexue Ban/Acta Scientiarum Naturalium Universitatis Pekinensis;journal;ISSN 04798023
IEEE International Symposium on Personal, Indoor and Mobile Radio Communications, PIMRC;conference and proceeding;-
Medicina dello Sport;journal;ISSN 00257826
Journal of the Medical Society of Toho University;journal;ISSN 00408670
Revista Espanola de Anestesiologia y Reanimacion;journal;ISSN 00349356
Nihon Ringakkai Shi/Journal of the Japanese Forestry Society;journal;ISSN 0021485X
Aktuelle Dermatologie;journal;ISSN 03402541
Przeglad Dermatologiczny;journal;ISSN 00332526
Beijing Linye Daxue Xuebao/Journal of Beijing Forestry University;journal;ISSN 10047301, 10001522
Gynakologisch-geburtshilfliche Rundschau;journal;ISSN 10188843
Geographical Bulletin - Gamma Theta Upsilon;journal;ISSN 07313292
Ergonomics in Design;journal;ISSN 10648046
Nursing times;journal;ISSN 09547762
Journal of the Institution of Engineers (India), Part MM: Metallurgy and Material Science Division;journal;ISSN 02574411
AMA, Agricultural Mechanization in Asia, Africa and Latin America;journal;ISSN 00845841
Archaeological Textiles Newsletter;journal;ISSN 01697331
Kulak burun bogaz ihtisas dergisi : KBB = Journal of ear, nose, and throat;journal;ISSN 13007475
Proceedings of the IASTED International Conference on Parallel and Distributed Computing and Systems;conference and proceeding;ISSN 10272658
Environmental Practice;journal;ISSN 14660466
Polish Journal of Radiology;journal;ISSN 1733134X
Supplements to Clinical neurophysiology;journal;ISSN 1567424X
Estudos Avancados;journal;ISSN 01034014
Jornal Brasileiro de Patologia e Medicina Laboratorial;journal;ISSN 16762444
Electrolyte and Blood Pressure;journal;ISSN 17385997
Journal of Electronics;journal;ISSN 10095896, 02179822
Gregorianum;journal;ISSN 00174114
Greece and Rome;journal;ISSN 00173835
Internet Electronic Journal of Molecular Design;journal;ISSN 15386414
Felsbau Magazin;journal;ISSN 18660134
2008 IEEE/LEOS Winter Topical Meeting Series;conference and proceeding;-
South African Journal of Economic and Management Sciences;journal;ISSN 10158812
CIMTEC 2008 - Proceedings of the 3rd International Conference on Smart Materials, Structures and Systems - Mining Smartness from Nature;conference and proceeding;-
Journal of E-Learning and Knowledge Society;journal;ISSN 18266223, 19718829
Vestnik Zoologii;journal;ISSN 00845604
2009 IEEE International Conference on Granular Computing, GRC 2009;conference and proceeding;-
Communications in Information Literacy;journal;ISSN 19335954
SSIRI 2009 - 3rd IEEE International Conference on Secure Software Integration Reliability Improvement;conference and proceeding;-
Macedonian Journal of Medical Sciences;journal;ISSN 18575773, 18575749
5th International Conference on Information Assurance and Security, IAS 2009;conference and proceeding;-
Research in Pharmaceutical Sciences;journal;ISSN 17355362, 17359414
Future Trends of Model-Driven Development - Proceedings of the 1st International Workshop on Future Trends of Model-Driven Development - FTMDD 2009 In Conjunction with ICEIS 2009;conference and proceeding;-
Journal of Applied Security Research;journal;ISSN 19361610, 19361629
Clio: Histoire, Femmes et Societes;journal;ISSN 17775299, 12527017
Actual Problems of Economics;journal;ISSN 19936788
ISIC-2009 - 12th International Symposium on Integrated Circuits, Proceedings;conference and proceeding;-
ICCAS-SICE 2009 - ICROS-SICE International Joint Conference 2009, Proceedings;conference and proceeding;-
Proceedings - 2009 10th Non-Volatile Memory Technology Symposium, NVMTS 2009;conference and proceeding;-
2010 International Symposium on Advanced Packaging Materials: Microtech, APM '10;conference and proceeding;-
CONIELECOMP 2010 - 20th International Conference on Electronics Communications and Computers;conference and proceeding;-
6th International Conference on Autonomic and Autonomous Systems, ICAS 2010;conference and proceeding;-
MCIT'2010: International Conference on Multimedia Computing and Information Technology;conference and proceeding;-
2010 International Conference on Networking, Sensing and Control, ICNSC 2010;conference and proceeding;-
Healthcare Infection;journal;ISSN 18355617
International Journal of Drug Development and Research;journal;ISSN 09759344
IWCMC 2010 - Proceedings of the 6th International Wireless Communications and Mobile Computing Conference;conference and proceeding;-
VISAPP 2010 - Proceedings of the International Conference on Computer Vision Theory and Applications;conference and proceeding;-
CCTAE 2010 - 2010 International Conference on Computer and Communication Technologies in Agriculture Engineering;conference and proceeding;-
Proceedings - 2010 International Conference on the Origins and Evolution of the Cavity Magnetron, CAVMAG 2010;conference and proceeding;-
Case Reports in Oncology;journal;ISSN 16626575
Proceedings of the 6th International Workshop on Artificial Neural Networks and Intelligent Information Processing - Workshop, ANNIIP 2010, in Conjunction with ICINCO 2010;conference and proceeding;-
Journal of Theoretical and Applied Information Technology;journal;ISSN 18173195, 19928645
International Journal of Open Source Software and Processes;journal;ISSN 19423934, 19423926
Diabetic Foot and Ankle;journal;ISSN 2000625X
2010 IEEE International Workshop on Information Forensics and Security, WIFS 2010;conference and proceeding;-
Sabrao Journal of Breeding and Genetics;journal;ISSN 10297073
Revista de la Union Matematica Argentina;journal;ISSN 00416932
Air, Soil and Water Research;journal;ISSN 11786221
Advances in Decision Sciences;journal;ISSN 20903359, 20903367
Proceedings - ICCE 2008: 16th International Conference on Computers in Education;conference and proceeding;-
International Journal of Engineering Business Management;journal;ISSN 18479790
Proceedings of the International Symposium on Matching and Meaning Automated Development, Evolution and Interpretation of Ontologies - A Symposium at the AISB 2010 Convention;conference and proceeding;-
IBPSA 2009 - International Building Performance Simulation Association 2009;conference and proceeding;-
Proceedings of the 11th IAPR Conference on Machine Vision Applications, MVA 2009;conference and proceeding;-
Lecture Notes in Informatics (LNI), Proceedings - Series of the Gesellschaft fur Informatik (GI);conference and proceeding;ISSN 16175468
Proceedings of the 4th International Conference on Speech Prosody, SP 2008;conference and proceeding;-
23rd International Conference on Noise and Vibration Engineering 2008, ISMA 2008;conference and proceeding;-
Bio-Mechanisms of Swimming and Flying: Fluid Dynamics, Biomimetic Robots, and Sports Science;conference and proceeding;-
Delaware medical journal;journal;ISSN 00117781
Douleurs;journal;ISSN 16245687
Onkologe;journal;ISSN 09478965, 14330415
Healthcare Financial Management;journal;ISSN 07350732
European Space Agency Bulletin;journal;ISSN 03764265
Moscow Univ Mech Bull;journal;ISSN 00271330
History;journal;ISSN 00182648
Electrical Engineering in Japan (English translation of Denki Gakkai Ronbunshi);journal;ISSN 04247760, 15206416
Osaka City Medical Journal;journal;ISSN 00306096
McGill Journal of Medicine;journal;ISSN 1201026X
Indian journal of public health;journal;ISSN 0019557X
Giornale Italiano di Farmacia Clinica;journal;ISSN 11203749
Kansenshogaku zasshi. The Journal of the Japanese Association for Infectious Diseases;journal;ISSN 03875911
Journal of Pharmaceutical Finance, Economics and Policy;journal;ISSN 15385698, 15385396
Fiziologiia cheloveka;journal;ISSN 01311646
Frontiers;journal;ISSN 01609009, 15360334
Church History;journal;ISSN 00096407
Care Management Journals;journal;ISSN 15210987
Metallofizika i Noveishie Tekhnologii;journal;ISSN 10241809
Progresos en Obstetricia y Ginecologia;journal;ISSN 03045013, 15781453
Bangladesh Medical Research Council Bulletin;journal;ISSN 03779238
Seminars in Breast Disease;journal;ISSN 10924450
Zhonghua fu chan ke za zhi;journal;ISSN 0529567X
Greek, Roman and Byzantine Studies;journal;ISSN 00173916
Chinese Journal of Cancer Research;journal;ISSN 10009604
Archivos de Cardiologia de Mexico;journal;ISSN 14059940
SID Conference Record of the International Display Research Conference;conference and proceeding;ISSN 10831312
Kardiotechnik;journal;ISSN 09412670
European Conference on Optical Communication, ECOC;conference and proceeding;-
Ceskoslovenska Patologie;journal;ISSN 00090611, 12107875
Fogorvosi szemle;journal;ISSN 00155314
Fibre Chemistry (English Translation of Khimicheskie Volokna);journal;ISSN 00150541
Phytotherapie;journal;ISSN 16248597, 17652847
Chinese-German Journal of Clinical Oncology;journal;ISSN 16101979, 16139089
Journal of Environmental Science and Engineering;journal;ISSN 0367827X
Filtration;journal;ISSN 14790602
NPG Neurologie - Psychiatrie - Geriatrie;journal;ISSN 16274830
International Journal of Accounting, Auditing and Performance Evaluation;journal;ISSN 17408008, 17408016
Current Women's Health Reviews;journal;ISSN 15734048
Intelligence and National Security;journal;ISSN 02684527
Intercultural Education;journal;ISSN 14698439, 14675986
Revue Economique;journal;ISSN 00352764, 19506694
Cell and Tissue Biology;journal;ISSN 1990519X, 19905203
Minnesota Review;journal;ISSN 00265667
Journal of Clinical Rehabilitative Tissue Engineering Research;journal;ISSN 16738225
Economia Aplicada;journal;ISSN 14138050
Historical Journal of Film, Radio and Television;journal;ISSN 01439685
Memoir of the Geological Survey of Namibia;journal;ISSN 10184325
Frontiers in Drug Design and Discovery;book serie;ISSN 15672042, 15740889
Developments in Integrated Environmental Assessment;book serie;ISSN 1574101X
Performance Metrics for Intelligent Systems (PerMIS) Workshop;conference and proceeding;-
Proceedings - 2nd Asia International Conference on Modelling and Simulation, AMS 2008;conference and proceeding;-
2008 IEEE Network Operations and Management Symposium Workshops - NOMS 08;conference and proceeding;-
Proceedings of the 7th IEEE International Symposium on Networking Computing and Applications, NCA 2008;conference and proceeding;-
Proceedings of The International Conference on Embedded Software and Systems, ICESS 2008;conference and proceeding;-
Proceedings - 11th EUROMICRO Conference on Digital System Design Architectures, Methods and Tools, DSD 2008;conference and proceeding;-
2008 International Conference on Numerical Simulation of Optoelectronic Devices, NUSOD'08;conference and proceeding;-
Proceedings of the International Conference on Computer Science and Information Technology, ICCSIT 2008;conference and proceeding;-
Ceska Literatura;journal;ISSN 00090468
Annual of the British School at Athens;journal;ISSN 00682454
Sustainability;journal;ISSN 19370695, 19370709
Proceedings - International Symposium on Computer Science and Computational Technology, ISCSCT 2008;conference and proceeding;-
Proceedings of the 2008 International Conference on Grid Computing and Applications, GCA 2008;conference and proceeding;-
Proceedings of the 4th European Workshop on Structural Health Monitoring;conference and proceeding;-
Grey Journal;journal;ISSN 15741796, 1574180X
Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009;conference and proceeding;-
2008 2nd International Workshop on Software Product Management, ISWPM'08;conference and proceeding;-
Educational Research and Reviews;journal;ISSN 19903839
Proceedings - 2009 2nd International Workshop on Knowledge Discovery and Data Mining, WKKD 2009;conference and proceeding;-
Journal of Science Communication;journal;ISSN 18242049
2009 IEEE Workshop on Computational Intelligence for Visual Intelligence, CIVI 2009 - Proceedings;conference and proceeding;-
COMPENG 2010 - Complexity in Engineering;conference and proceeding;-
2nd International Workshop on Mobile Opportunistic Networking, MobiOpp 2010;conference and proceeding;-
Proc. Combined Workshops on UnConventional High Performance Computing Workshop Plus Memory Access Workshop, UCHPC-MAW '09, Co-located with the 2009 ACM Int. Conf. on Computing Frontiers, CF'09;conference and proceeding;-
Proceedings of the 4th Workshop on Domain-Specific Aspect Languages, DSAL '09, Co-located with the 8th International Conference on Aspect-Oriented Software Development, AOSD.09;conference and proceeding;-
Advances in Web Technologies and Applications - Proceedings of the 12th Asia-Pacific Web Conference, APWeb 2010;conference and proceeding;-
International Symposium on Technologies for Digital Photo Fulfillment 2009;conference and proceeding;-
SUTC 2010 - 2010 IEEE International Conference on Sensor Networks, Ubiquitous, and Trustworthy Computing, UMC 2010 - 2010 IEEE International Workshop on Ubiquitous and Mobile Computing;conference and proceeding;-
American Journal of Case Reports;journal;ISSN 19415923
Proceedings of the 10th Workshop on Language Descriptions, Tools and Applications, LDTA 2010;conference and proceeding;-
2009 11th IEEE International Symposium on Web Systems Evolution, WSE 2009;conference and proceeding;-
2010 Loughborough Antennas and Propagation Conference, LAPC 2010;conference and proceeding;-
International Journal of Grid and High Performance Computing;journal;ISSN 19380259, 19380267
SIGCSE Bulletin Inroads;journal;ISSN 15581179, 10963936
Proceedings - 2010 International Conference on Cyberworlds, CW 2010;conference and proceeding;-
2010 14th International Workshop on Computational Electronics, IWCE 2010;conference and proceeding;-
Journal of International and Intercultural Communication;journal;ISSN 17513057, 17513065
2010 IEEE Globecom Workshops, GC'10;conference and proceeding;-
Journal of Kerman University of Medical Sciences;journal;ISSN 10239510, 20082843
3L: Language, Linguistics, Literature;journal;ISSN 01285157
Open Drug Safety Journal;journal;ISSN 18768180
AISB 2008 Convention: Communication, Interaction and Social Intelligence - Proceedings of the AISB 2008 Symposium on Computing and Philosophy;conference and proceeding;-
Diametros;journal;ISSN 17335566
Journal of Pregnancy;journal;ISSN 20902727
DFRWS 2010 Annual Conference;conference and proceeding;-
International Journal of Computer Aided Engineering and Technology;journal;ISSN 17572665, 17572657
St. Petersburg Mathematical Journal;journal;ISSN 10610022, 15477371
International Journal of Functional Informatics and Personalised Medicine;journal;ISSN 17562104, 17562112
Blejske Delavnice iz Fizike - Bled Workshops in Physics;conference and proceeding;ISSN 15804992
Damage and Fracture Mechanics: Failure Analysis of Engineering Materials and Structures;conference and proceeding;-
COMPSTAT 2008 - Proceedings in Computational Statistics, 18th Symposium;conference and proceeding;-
Journal of Pathology and Translational Medicine;journal;ISSN 23837845, 23837837
Shengxue Xuebao/Acta Acustica;journal;ISSN 03710025
Surveying and Land Information Science;journal;ISSN 15381242
Ceska a Slovenska Oftalmologie;journal;ISSN 12119059
Gas und Wasserfach, Gas, Erdgas;journal;ISSN 00164909
Scandinavian Journal of History;journal;ISSN 15027716, 03468755
Neurologie und Rehabilitation;journal;ISSN 09472177
Australian Economic Papers;journal;ISSN 14678454, 0004900X
Journal für Urologie und Urogynakologie;journal;ISSN 16809424, 10236090
Tunisie Medicale;journal;ISSN 00414131
Journal of Clinical Ligand Assay;journal;ISSN 10811672
Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi;journal;ISSN 02546450
Japanese Journal of Chemotherapy;journal;ISSN 13407007
Actualite Chimique;journal;ISSN 01519093
Spectroscopy Europe;journal;ISSN 09660941
Wuhan University Journal of Natural Sciences;journal;ISSN 10071202
Microlithography World;journal;ISSN 1074407X
Cutter IT Journal;journal;ISSN 15227383
Bahrain Medical Bulletin;journal;ISSN 10128298
Museum Helveticum;book serie;ISSN 00274054
Kang T'ieh/Iron and Steel (Peking);journal;ISSN 0449749X
Journal of Near Eastern studies;journal;ISSN 00222968
Indian Journal of Sexually Transmitted Diseases;journal;ISSN 19983816, 02537184
Critical Care and Shock;journal;ISSN 14107767
Romanian journal of internal medicine = Revue roumaine de medecine interne;journal;ISSN 15823296, 12204749
Veterinary Medicine;journal;ISSN 87507943
Proceedings of the International Conference on Microelectronics, ICM;conference and proceeding;-
Electronic Device Failure Analysis;journal;ISSN 15370755
Chinese Traditional and Herbal Drugs;journal;ISSN 02532670
Acta Anatomica Sinica;journal;ISSN 05291356
International Journal of Learning and Intellectual Capital;journal;ISSN 14794861, 14794853
Turk Geriatri Dergisi;journal;ISSN 13042947
Journal of Ecology and Rural Environment;journal;ISSN 16734831
International Journal of Sheep and Wool Science;journal;ISSN 18328679
World Review of Entrepreneurship, Management and Sustainable Development;journal;ISSN 17460581, 17460573
Thesis Eleven;journal;ISSN 07255136
Transforming Anthropology;journal;ISSN 10510559
Languages in Contrast;journal;ISSN 15699897, 13876759
PAJ - Journal of Performance and Art;journal;ISSN 1520281X, 15379477
English Literary Renaissance;journal;ISSN 00138312, 14756757
Proceedings - First International Workshop on Similarity Search and Applications, SISAP 2008;conference and proceeding;-
Anuario do Instituto de Geociencias;journal;ISSN 01019759
2008 Conference on Human System Interaction, HSI 2008;conference and proceeding;-
Proceedings - 1st International Conference on Emerging Trends in Engineering and Technology, ICETET 2008;conference and proceeding;-
Chinese Control and Decision Conference, 2008, CCDC 2008;conference and proceeding;-
Proceedings - 2008 International Conference on Convergence and Hybrid Information Technology, ICHIT 2008;conference and proceeding;-
SIGGRAPH'08: International Conference on Computer Graphics and Interactive Techniques, ACM SIGGRAPH 2008 Papers 2008;conference and proceeding;-
Proc. 9th ACIS Int. Conf. Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2008 and 2nd Int. Workshop on Advanced Internet Technology and Applications;conference and proceeding;-
ECIO'08 Eindhoven - Proceedings of the 14th European Conference on Integrated Optics and Technical Exhibition, Contributed and Invited Papers;conference and proceeding;-
International Journal of Electronic Customer Relationship Management;journal;ISSN 17500672, 17500664
Global Business Review;journal;ISSN 09721509
AStA Wirtschafts- und Sozialstatistisches Archiv;journal;ISSN 18638155, 18638163
Neuromethods;book serie;ISSN 08932336, 19406045
2009 IEEE Symposium on Computational Intelligence in Control and Automation, CICA 2009 - Proceedings;conference and proceeding;-
Proceedings of Sandbox 2008: An ACM SIGGRAPH Videogame Symposium, Sandbox'08;conference and proceeding;-
2009 IEEE International Workshop on Medical Measurements and Applications, MeMeA 2009;conference and proceeding;-
ICER'09 - Proceedings of the 2009 ACM Workshop on International Computing Education Research;conference and proceeding;-
Proc. 4th Edition of the UPGRADE-CN Workshop on Use of P2P, GRID and Agents for the Development of Content Netw., UPGRADE-CN'09, Co-located Int. Symp. High Perform. Distrib. Comput. Conf., HPDC'09;conference and proceeding;-
Proceedings of the 1st ACM SIGKDD Workshop on Knowledge Discovery from Uncertain Data, U'09 in Conjunction with KDD'09;conference and proceeding;-
1st ACM International Workshop on Events in Multimedia - EiMM'09, Co-located with the 2009 ACM International Conference on Multimedia, MM'09;conference and proceeding;-
Proceedings of the 6th Workshop on Geographic Information Retrieval, GIR'10;conference and proceeding;-
Proceedings - 1st International Congress on Image and Signal Processing, CISP 2008;conference and proceeding;-
Avicenna Journal of Medical Biotechnology;journal;ISSN 20084625, 20082835
Integrative Medicine Insights;journal;ISSN 11773936
Asian Journal of Epidemiology;journal;ISSN 19921462
International Journal of Ecology;journal;ISSN 16879708, 16879716
SOFA 2010 - 4th International Workshop on Soft Computing Applications, Proceedings;conference and proceeding;-
2010 IFIP Wireless Days, WD 2010;conference and proceeding;-
Conference on Control and Fault-Tolerant Systems, SysTol'10 - Final Program and Book of Abstracts;conference and proceeding;-
Advances and Applications in Fluid Mechanics;journal;ISSN 09734686
IIOAB Journal;journal;ISSN 09763104
ACL-08: HLT - Proceedings of the 9th SIGdial Workshop on Discourse and Dialogue;conference and proceeding;-
Open Parasitology Journal;journal;ISSN 18744214
2008 BRIMS Conference - Behavior Representation in Modeling and Simulation;conference and proceeding;-
Journal of Information and Knowledge Management;journal;ISSN 02196492, 17936926
Joint Virtual Reality Conf. of EGVE 2010 - The 16th Eurographics Symposium on Virtual Environments, EuroVR 2010 - The 7th EuroVR (INTUITION) Conf., VEC 2010 - The Annual Virtual Efficiency Congress;conference and proceeding;-
International Journal of Intellectual Property Management;journal;ISSN 14789647, 14789655
Acta Zoologica Bulgarica;journal;ISSN 03240770
Semantic Approaches in Natural Language Processing - Proceedings of the Conference on Natural Language Processing 2010, KONVENS;conference and proceeding;-
Journal of UOEH;journal;ISSN 0387821X
Dynamis;journal;ISSN 02119536
Terra;journal;ISSN 00403741
Iranian Journal of Medical Sciences;journal;ISSN 02530716
Historische Zeitschrift;journal;ISSN 00182613
Journal of Political and Military Sociology;journal;ISSN 00472697
Chemistry and Technology of Fuels and Oils (English translation of Khimiya i Tekhnologiya Topliv i Masel);journal;ISSN 00093092, 15738310
EBU Technical Review;journal;ISSN 16091469, 10196587
Microwaves and RF;journal;ISSN 07452993
Education Next;journal;ISSN 15399672, 15399664
Ericsson Review (English Edition);journal;ISSN 00140171
Update in Anaesthesia;journal;ISSN 13534882
Hospital Pharmacy;journal;ISSN 00185787
SAAD digest;journal;ISSN 00491160
Blutalkohol;journal;ISSN 00065250
Practical Gastroenterology;journal;ISSN 02774208
Scandinavian Journal of Laboratory Animal Science;journal;ISSN 09013393
Gastroenterologia Polska;journal;ISSN 12329886
Biography;journal;ISSN 15291456, 01624962
Hedongli Gongcheng/Nuclear Power Engineering;journal;ISSN 02580926
Journal of Respiratory Diseases;journal;ISSN 0194259X
Trauma;journal;ISSN 14770350, 14604086
Journal of Phytomedicine and Therapeutics;journal;ISSN 11181028
Malaysian Journal of Medical Sciences;journal;ISSN 1394195X
Mymensingh medical journal : MMJ;journal;ISSN 10224742
Huisarts en Wetenschap;journal;ISSN 00187070
International Conference on Signal Processing Proceedings, ICSP;conference and proceeding;-
Vascular Disease Prevention;journal;ISSN 15672700
IEEE Asia-Pacific Conference on Circuits and Systems, Proceedings, APCCAS;conference and proceeding;-
Groupwork;journal;ISSN 0951824X
Contemporary Studies in Economic and Financial Analysis;book serie;ISSN 15693759
