Journal of Global Information Technology Management;journal;ISSN 1097198X
Proceedings of the 2011 IEEE 19th International Requirements Engineering Conference, RE 2011;conference and proceeding;-
Multiagent and Grid Systems;journal;ISSN 15741702
Proceedings - 2012 9th International Conference on Quantitative Evaluation of Systems, QEST 2012;conference and proceeding;-
Journal of Statistics Education;journal;ISSN 10691898
Der Unfallchirurg;journal;ISSN 01775537, 1433044X
Australasian Psychiatry;journal;ISSN 10398562, 14401665
Natural Resources Journal;journal;ISSN 00280739
International Journal of Public Sector Management;journal;ISSN 09513558
IDrugs : the investigational drugs journal;journal;ISSN 13697056
Hypatia;journal;ISSN 08875367
Journal of Feminist Family Therapy;journal;ISSN 08952833
British Journal of Community Nursing;journal;ISSN 14624753
Journal of Perianesthesia Nursing;journal;ISSN 10899472, 15328473
Fractals;journal;ISSN 0218348X
Journal of Plasma Physics;journal;ISSN 00223778, 14697807
Thunderbird International Business Review;journal;ISSN 10964762
Iranian Journal of Immunology;journal;ISSN 1735367X, 17351383
Journal of Systems Science and Complexity;journal;ISSN 10096124
Linguistic Typology;journal;ISSN 1613415X, 14300532
Current Chemical Biology;journal;ISSN 22127968, 18723136
Youth Studies Australia;journal;ISSN 10382569
Journal of Financial Counseling and Planning;journal;ISSN 10523073
Terapia Psicologica;journal;ISSN 07166184
2010 4th International Workshop on Genetic and Evolutionary Fuzzy Systems, GEFS 2010;conference and proceeding;-
WiOpt 2010 - 8th Intl. Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks;conference and proceeding;-
International Journal of Micro Air Vehicles;journal;ISSN 17568293
Special Topics and Reviews in Porous Media;journal;ISSN 2151562X, 21514798
M and N 2011 - IEEE International Workshop on Measurements and Networking, Proceedings;conference and proceeding;-
Health Services and Outcomes Research Methodology;journal;ISSN 13873741, 15729400
Computational Economics;journal;ISSN 15729974, 09277099
International Journal of Conflict Management;journal;ISSN 10444068
Transportation Journal;journal;ISSN 00411612
Zoology in the Middle East;journal;ISSN 09397140
Displays;journal;ISSN 01419382
Russian Journal of Physical Chemistry;journal;ISSN 00360244
Physica Scripta;journal;ISSN 00318949
Rehabilitation Nursing;journal;ISSN 02784807
Managerial Auditing Journal;journal;ISSN 02686902
Journal for General Philosophy of Science;journal;ISSN 09254560
Advances in Econometrics;book serie;ISSN 07319053
Trends in Biomaterials and Artificial Organs;journal;ISSN 09711198
Journal of Social, Political, and Economic Studies;journal;ISSN 0278839X
Journal of forensic nursing;journal;ISSN 15563693
Mens Sana Monographs;journal;ISSN 09731229
New Zealand Plant Protection;journal;ISSN 11759003
Portugaliae Electrochimica Acta;journal;ISSN 08721904
Urology Annals;journal;ISSN 09747796, 09747834
IHI'12 - Proceedings of the 2nd ACM SIGHIT International Health Informatics Symposium;conference and proceeding;-
Journal of World Energy Law and Business;journal;ISSN 17549957, 17549965
Journal of Ship Production and Design;journal;ISSN 21582866, 21582874
International Journal of Multicriteria Decision Making;journal;ISSN 2040106X
Applied Computational Electromagnetics Society Newsletter;journal;ISSN 10569170
Pigment and Resin Technology;journal;ISSN 03699420
Deafness and Education International;journal;ISSN 14643154
ASHRAE Journal;journal;ISSN 00012491, 03649962
Theoretical Inquiries in Law;journal;ISSN 15653404
Microbiology;journal;ISSN 00262617
Advances in Chromatography;journal;ISSN 00652415
Chinese Journal of Chemistry;journal;ISSN 1001604X
Tongji Daxue Xuebao/Journal of Tongji University;journal;ISSN 0253374X
Journal of Social Welfare and Family Law;journal;ISSN 09649069
Canadian Journal of Infectious Diseases and Medical Microbiology;journal;ISSN 17129532
Archives of Environmental and Occupational Health;journal;ISSN 19338244
WOSP/SIPEW'10 - Proceedings of the 1st Joint WOSP/SIPEW International Conference on Performance Engineering;conference and proceeding;-
Proceedings of the 5th International Workshop on Enhanced Web Service Technologies, WEWST 2010;conference and proceeding;-
2011 IEEE International Conference on Pervasive Computing and Communications, PerCom 2011;conference and proceeding;-
2011 IEEE MTT-S International Microwave Workshop Series on Innovative Wireless Power Transmission: Technologies, Systems, and Applications, IMWS-IWPT 2011 - Proceedings;conference and proceeding;-
Open Parasitology Journal;journal;ISSN 18744214
Proceedings of HCI 2011 - 25th BCS Conference on Human Computer Interaction;conference and proceeding;-
Studies in History and Philosophy of Science Part C Studies in History and Philosophy of Biological and Biomedical Sciences;journal;ISSN 13698486
Medical History;journal;ISSN 00257273
Daru;journal;ISSN 15608115
Indian Journal of Pharmaceutical Sciences;journal;ISSN 19983743, 0250474X
International Journal of Automotive Technology and Management;journal;ISSN 14709511
Communications in Applied Analysis;journal;ISSN 10832564
Community Development Journal;journal;ISSN 00103802, 14682656
The Journal of the American Osteopathic Association;journal;ISSN 00986151
Brazilian Journal of Microbiology;journal;ISSN 15178382
Sustainability: Science, Practice, and Policy;journal;ISSN 15487733
International Journal of Vehicle Noise and Vibration;journal;ISSN 1479148X, 14791471
American journal of disaster medicine;journal;ISSN 1932149X
International Journal of Enterprise Information Systems;journal;ISSN 15481115, 15481123
International Journal of Art Therapy;journal;ISSN 17454832
Journal of Superhard Materials;journal;ISSN 19349408, 10634576
Proceedings of the 11th International Symposium on Quality Electronic Design, ISQED 2010;conference and proceeding;-
Journal of Combinatorial Mathematics and Combinatorial Computing;journal;ISSN 08353026
International Journal of Psychoanalytic Self Psychology;journal;ISSN 15551024, 19409141
IPSJ Transactions on Computer Vision and Applications;journal;ISSN 18826695
KCAP 2011 - Proceedings of the 2011 Knowledge Capture Conference;conference and proceeding;-
International Journal of Mobile and Blended Learning;journal;ISSN 19418647
Frontiers of Optoelectronics;journal;ISSN 20952759, 20952767
Huozhayao Xuebao/Chinese Journal of Explosives and Propellants;journal;ISSN 10077812
Development Southern Africa;journal;ISSN 14703637, 0376835X
Journal of Pulp and Paper Science;journal;ISSN 08266220
MeReC Bulletin;journal;ISSN 14655659
Journal of Institutional and Theoretical Economics;journal;ISSN 09324569
Fenxi Huaxue;journal;ISSN 02533820
Dermatology Online Journal;journal;ISSN 10872108
Algebra Colloquium;journal;ISSN 10053867
Polish Geological Institute Special Papers;journal;ISSN 15079791
Acta Gastro-Enterologica Belgica;journal;ISSN 00015644
Zentralblatt für Chirurgie, Supplement;journal;ISSN 02331616, 14389592
Acta Geodaetica et Cartographica Sinica;journal;ISSN 10011595
Information Systems and e-Business Management;journal;ISSN 16179846
Journal of Managerial Issues;journal;ISSN 10453695
International Journal of Business Information Systems;journal;ISSN 17460972, 17460980
Revista de Ciencia Politica;journal;ISSN 07161417
Journal of Mountain Science;journal;ISSN 19930321, 16726316
Georgian Mathematical Journal;journal;ISSN 15729176, 1072947X
International Journal of Metadata, Semantics and Ontologies;journal;ISSN 17442621, 1744263X
Journal of Aeronautics, Astronautics and Aviation, Series A;journal;ISSN 19907710
Drug, Healthcare and Patient Safety;book serie;ISSN 11791365
Qualitative Research in Accounting and Management;journal;ISSN 11766093
Systems Research Forum;journal;ISSN 17939666, 17939674
Journal of Dental Biomechanics;journal;ISSN 17587360
Journal of the Canadian Society of Forensic Science;journal;ISSN 00085030
Combustion, Explosion, and Shock Waves (English Translation of Fizika Goreniya i Vzryva);journal;ISSN 00105082, 15738345
Sexual and Relationship Therapy;journal;ISSN 14681994, 14681749
Journal of Organizational and End User Computing;journal;ISSN 15462234
Industria Textila;journal;ISSN 12225347
Special Care in Dentistry;journal;ISSN 02751879
Linguistics and Education;journal;ISSN 08985898
Actes de la recherche en sciences sociales;journal;ISSN 03355322
Empirica;journal;ISSN 03408744, 15736911
Journal of Clinical Pediatric Dentistry;journal;ISSN 10534628
Population and Societies;journal;ISSN 01847783
Guangdianzi Jiguang/Journal of Optoelectronics Laser;journal;ISSN 10050086
Acta Agriculturae Scandinavica - Section B Soil and Plant Science;journal;ISSN 16511913, 09064710
Romanian Journal of Morphology and Embryology;journal;ISSN 12200522
Arid Land Research and Management;journal;ISSN 15324982, 15210405
International Journal of Osteopathic Medicine;journal;ISSN 17460689
Industrial and Commercial Training;journal;ISSN 00197858
Mechanika;journal;ISSN 13921207
Sign Language & Linguistics;journal;ISSN 13879316
Kyungpook Mathematical Journal;journal;ISSN 12256951, 04548124
Asian Journal of Animal and Veterinary Advances;journal;ISSN 16839919
Australasian Marketing Journal;journal;ISSN 14413582
International Journal of Innovative Computing and Applications;journal;ISSN 17516498, 1751648X
Biotechnology, Agronomy and Society and Environment;journal;ISSN 13706233, 17804507
Bioscience Journal;journal;ISSN 15163725
Eksploatacja i Niezawodnosc;journal;ISSN 15072711
International Journal of Technological Learning, Innovation and Development;journal;ISSN 17531950, 17531942
Proceedings of the 4th International Workshop on Enterprise Modelling and Information Systems Architectures, EMISA 2011;conference and proceeding;-
Tokyo Journal of Mathematics;journal;ISSN 03873870
Fluoride - Quarterly Reports;journal;ISSN 00154725
Eastern Mediterranean Health Journal;journal;ISSN 10203397
Journal of Entomological Science;journal;ISSN 07498004
Polity;journal;ISSN 17441684, 00323497
Journal of Computational Analysis and Applications;journal;ISSN 15729206, 15211398
Lecture Notes in Computer Science;book serie;ISSN 03029743
Health statistics quarterly / Office for National Statistics;journal;ISSN 14651645
Journal of Network and Systems Management;journal;ISSN 15737705, 10647570
Marine Technology Society Journal;journal;ISSN 00253324
Revista de Nutricao;journal;ISSN 14155273
Hyperfine Interaction;journal;ISSN 03043843, 15729540
Moravian Geographical Reports;journal;ISSN 12108812
Advances in Limnology;journal;ISSN 1612166X
Journal of Archival Organization;journal;ISSN 15332748, 15332756
International Journal of Early Years Education;journal;ISSN 09669760
Performance Research;journal;ISSN 13528165
International Journal of Dynamical Systems and Differential Equations;journal;ISSN 17523583, 17523591
Journal of Vibroengineering;journal;ISSN 13928716
Journal of Software Engineering;journal;ISSN 18194311, 21520941
Proceedings of the 8th Workshop on Mining and Learning with Graphs, MLG'10;conference and proceeding;-
MM and Sec'10 - Proceedings of the 2010 ACM SIGMM Multimedia and Security Workshop;conference and proceeding;-
Journal of Networks;journal;ISSN 17962056
Revista Catalana d'Ornitologia;journal;ISSN 16974697
Psychoanalytic Psychotherapy;journal;ISSN 14749734, 02668734
Mechanics of Composite Materials;journal;ISSN 15738922, 01915665
Hantkeniana;journal;ISSN 12193933
Folia Biologica;journal;ISSN 00155497
Reumatismo;journal;ISSN 00487449
Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz;journal;ISSN 14369990, 14371588
Shokuhin eiseigaku zasshi. Journal of the Food Hygienic Society of Japan;journal;ISSN 00156426
Journal of Allied Health;journal;ISSN 00907421
Revue d'Epidemiologie et de Sante Publique;journal;ISSN 03987620
IT Professional;journal;ISSN 15209202
Journal of Macromolecular Science - Pure and Applied Chemistry;journal;ISSN 10601325
Journal of the Indian Society of Remote Sensing;journal;ISSN 0255660X
Proceedings of The International Symposium on Multiple-Valued Logic;conference and proceeding;ISSN 0195623X
African Studies Review;journal;ISSN 00020206
Maydica;journal;ISSN 00256153
Critical Perspectives on International Business;journal;ISSN 17422043
Nutrition and Dietetics;journal;ISSN 14466368
Journal of Marketing Channels;journal;ISSN 1046669X, 15407039
Maderas: Ciencia y Tecnologia;journal;ISSN 07173644, 0718221X
Journal of the American Academy of Religion;journal;ISSN 00027189
Swiss Political Science Review;journal;ISSN 16626370, 14247755
Educational Psychology in Practice;journal;ISSN 02667363
Arabian Journal of Geosciences;journal;ISSN 18667538, 18667511
Substance Abuse: Research and Treatment;journal;ISSN 11782218
2011 International Workshop on End-to-End Test Script Engineering, ETSE 2011 - Proceedings;conference and proceeding;-
Multicultural Education and Technology Journal;journal;ISSN 1750497X
Blood Research;journal;ISSN 22880011, 2287979X
Hot Cracking Phenomena in Welds III;conference and proceeding;-
Journal of Anaesthesiology Clinical Pharmacology;journal;ISSN 09709185
Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry;journal;ISSN 03764699
Soil and Sediment Contamination;journal;ISSN 15497887, 15320383
Endocrine Regulations;journal;ISSN 13360329, 12100668
Polymer Science - Series A;journal;ISSN 0965545X
Archives of Mechanics;journal;ISSN 03732029
Energy Sources, Part A: Recovery, Utilization and Environmental Effects;journal;ISSN 15567230, 15567036
Journal of Mass Media Ethics;journal;ISSN 08900523
International Arab Journal of Information Technology;journal;ISSN 16833198
MMSys'10 - Proceedings of the 2010 ACM SIGMM Conference on Multimedia Systems;conference and proceeding;-
Journal of Contemporary Brachytherapy;journal;ISSN 1689832X
Journal of Continuing Higher Education;journal;ISSN 19484801, 07377363
Proceedings of the 1st Workshop on Building Analysis Datasets and Gathering Experience Returns for Security, BADGERS 2011;conference and proceeding;-
Psychosis;journal;ISSN 17522439, 17522447
EDM 2011 - Proceedings of the 4th International Conference on Educational Data Mining;conference and proceeding;-
EuroSys'12 - Proceedings of the EuroSys 2012 Conference;conference and proceeding;-
Utrecht Law Review;journal;ISSN 1871515X
International Journal of Technology Enhanced Learning;journal;ISSN 17535263, 17535255
Bioinspired, Biomimetic and Nanobiomaterials;journal;ISSN 20459858, 20459866
Psychiatry, Psychology and Law;journal;ISSN 13218719
Businesss History;journal;ISSN 00076791
British Birds;journal;ISSN 00070335
Politische Vierteljahresschrift;journal;ISSN 00323470
Journal of Fire Protection Engineering;journal;ISSN 1532172X, 10423915
Clinical Social Work Journal;journal;ISSN 15733343, 00911674
Dialectical Anthropology;journal;ISSN 03044092
Advances in Geosciences;journal;ISSN 16807340
Narrative Inquiry;journal;ISSN 13876740
Journal of Southeast European and Black Sea Studies;journal;ISSN 14683857
Terminology;journal;ISSN 09299971, 15699994
Anatolian Studies;journal;ISSN 00661546
Journal of Biological Research;journal;ISSN 1790045X
Advances in Planar Lipid Bilayers and Liposomes;book serie;ISSN 15544516
Journal of Electrical Engineering and Technology;journal;ISSN 19750102
International Journal of Business Excellence;journal;ISSN 17560055, 17560047
Journal of Craniovertebral Junction and Spine;journal;ISSN 09748237, 09769285
Frontiers of Materials Science;journal;ISSN 2095025X
Current Protocols in Pharmacology;journal;ISSN 19348290, 19348282
Technische Mechanik;journal;ISSN 02323869
Mathematical and Computational Forestry and Natural-Resource Sciences;journal;ISSN 19467664
Open Drug Discovery Journal;journal;ISSN 18773818
International Journal of Polymer Science;journal;ISSN 16879430, 16879422
Journal of Nonlinear Optical Physics and Materials;journal;ISSN 02188635
Perceptual and Motor Skills;journal;ISSN 1558688x, 00315125
Ochsner Journal;journal;ISSN 15245012
Journal of Equine Veterinary Science;journal;ISSN 15427412, 07370806
Journal of Porous Media;journal;ISSN 1091028X
Folia Zoologica;journal;ISSN 01397893
Acta Cardiologica;journal;ISSN 00015385
Toxicological and Environmental Chemistry;journal;ISSN 02772248, 10290486
Social Dynamics;journal;ISSN 02533952
Microelectronics International;journal;ISSN 13565362
Journal of Psychosocial Nursing and Mental Health Services;journal;ISSN 02793695
European Journal of the History of Economic Thought;journal;ISSN 14695936, 09672567
Journal of Macromolecular Science - Physics;journal;ISSN 00222348, 1525609X
Review of Radical Political Economics;journal;ISSN 04866134
International Journal of Mathematics and Mathematical Sciences;journal;ISSN 01611712, 16870425
Korea Australia Rheology Journal;journal;ISSN 1226119X
Explore: The Journal of Science and Healing;journal;ISSN 15508307
Review of Law and Economics;journal;ISSN 15555879
Cadernos de Pesquisa;journal;ISSN 01001574
Event Management;journal;ISSN 15259951
Journal of Contemporary Religion;journal;ISSN 13537903
Teacher Development;journal;ISSN 13664530, 17475120
Journal of the Korean Society of Food Science and Nutrition;journal;ISSN 12263311
Canadian Review of Sociology;journal;ISSN 1755618X, 17556171
German medical science : GMS e-journal;journal;ISSN 16123174
Journal of Cellular Automata;journal;ISSN 15575997, 15575969
International Journal of ChemTech Research;journal;ISSN 09744290
EDCC-8 - Proceedings of the 8th European Dependable Computing Conference;conference and proceeding;-
Proceedings of the 12th Annual Genetic and Evolutionary Computation Conference, GECCO '10;conference and proceeding;-
International Journal of Sustainable Engineering;journal;ISSN 19397038
Proceedings - SocialCom 2010: 2nd IEEE International Conference on Social Computing, PASSAT 2010: 2nd IEEE International Conference on Privacy, Security, Risk and Trust;conference and proceeding;-
Ethiopian Journal of Health Development;journal;ISSN 10216790
Open Toxinology Journal;journal;ISSN 18754147
Creativity and Innovation Management;journal;ISSN 14678691, 09631690
Journal of Social Work Practice;journal;ISSN 02650533, 14653885
Chemical Papers;journal;ISSN 03666352
Ethical Theory and Moral Practice;journal;ISSN 13862820
Bulletin of Latin American Research;journal;ISSN 14709856, 02613050
US Geological Survey Profesional Paper;journal;ISSN 10449612
Hangkong Dongli Xuebao/Journal of Aerospace Power;journal;ISSN 10008055
Journal of Biological Education;journal;ISSN 00219266
Indian Journal of Cancer;journal;ISSN 0019509X
Journal of Architectural and Planning Research;journal;ISSN 07380895
Journal of King Saud University - Science;journal;ISSN 10183647
Proceedings - International Conference on Image Processing, ICIP;conference and proceeding;ISSN 15224880
Curriculum Inquiry;journal;ISSN 03626784
Research in the Sociology of Work;journal;ISSN 02772833
Journal of Geriatric Cardiology;journal;ISSN 16715411
Prague Economic Papers;journal;ISSN 12100455
Journal of Contemporary European Studies;journal;ISSN 14782804, 14782790
Contributions of the Astronomical Observatory Skalnate Pleso;journal;ISSN 13351842, 13360337
Rocky Mountain Geology;journal;ISSN 15557340, 15557332
Annual of the British School at Athens;journal;ISSN 00682454
Journal of Intercultural Communication Research;journal;ISSN 17475759
Primary health care research & development;journal;ISSN 14771128
Workplace health & safety;journal;ISSN 21650799
2012 6th International Conference on Pervasive Computing Technologies for Healthcare and Workshops, PervasiveHealth 2012;conference and proceeding;-
British Machine Vision Conference, BMVC 2010 - Proceedings;conference and proceeding;-
Memorie della Societa Astronomica Italiana, Supplementi - Journal of the Italian Astronomical Society, Supplement;conference and proceeding;ISSN 18240178
Phlebologie;journal;ISSN 0939978X
Medicina Intensiva;journal;ISSN 02105691, 15786749
Thoracic Surgery Clinics;journal;ISSN 15474127, 15585069
Advanced Composite Materials;journal;ISSN 09243046, 15685519
Western Birds;journal;ISSN 01601121
Inorganic Materials;journal;ISSN 16083172, 00201685
Przeglad Geologiczny;journal;ISSN 00332151
Russian Journal of Numerical Analysis and Mathematical Modelling;journal;ISSN 09276467
Nephrology Nursing Journal;journal;ISSN 1526744X
Journal of Visual Impairment and Blindness;journal;ISSN 0145482X
Forum Qualitative Sozialforschung;journal;ISSN 14385627
Journal of Mathematical Sciences;journal;ISSN 10723374
Journal of Huazhong University of Science and Technology - Medical Science;journal;ISSN 16720733
Revista Internacional de Sociologia;journal;ISSN 00349712
Journal of Signal Processing Systems;journal;ISSN 19398018
Social Work in Public Health;journal;ISSN 19371918, 1937190X
Asian Journal of Clinical Nutrition;journal;ISSN 19921470
CMSB 2010 - Proceedings of the 8th International Conference on Computational Methods in Systems Biology;conference and proceeding;-
IEEE Vehicular Networking Conference, VNC;conference and proceeding;ISSN 21579857
Journal of Arid Land;journal;ISSN 16746767
Numerical Algebra, Control and Optimization;journal;ISSN 21553297, 21553289
Submarine Mass Movements and Their Consequences - 5th International Symposium;conference and proceeding;-
International Journal of Interactive Mobile Technologies;journal;ISSN 18657923
Journal of Reproductive Medicine for the Obstetrician and Gynecologist;journal;ISSN 00247758
Bulletin of the History of Medicine;journal;ISSN 10863176, 00075140
Outlook on Agriculture;journal;ISSN 00307270
Journal of Preventive Medicine and Hygiene;journal;ISSN 11212233
Indian Journal of Urology;journal;ISSN 09701591
Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology;journal;ISSN 04932137
Proceedings of the International Offshore and Polar Engineering Conference;conference and proceeding;ISSN 10986189
Esophagus;journal;ISSN 16129067, 16129059
Journal of Chengdu University of Technology (Science and Technology Edition);journal;ISSN 16719727
AACN Advanced Critical Care;journal;ISSN 15597768
Topics in Current Genetics;book serie;ISSN 16106970, 16102096
Proceedings of the Jangjeon Mathematical Society;journal;ISSN 15987264
Pacific Focus;journal;ISSN 12254657, 19765118
Revista de Psicologia Social;journal;ISSN 02134748, 15793680
Journal of Multidisciplinary Healthcare;journal;ISSN 11782390
Proceedings - 2010 Conference on Visual Media Production, CVMP 2010;conference and proceeding;-
International Journal of Preventive Medicine;journal;ISSN 20088213, 20087802
ONWARD!'11 - Proceedings of the 10th ACM Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software;conference and proceeding;-
PPDP'12 - Proceedings of the 2012 ACM SIGPLAN Principles and Practice of Declarative Programming;conference and proceeding;-
Clinical Dysmorphology;journal;ISSN 14735717, 09628827
IEEE International Symposium on Phased Array Systems and Technology;conference and proceeding;-
Kerntechnik;journal;ISSN 09323902
Contemporary Southeast Asia;journal;ISSN 0129797X
Cahiers de Biologie Marine;journal;ISSN 00079723
Indian Journal of Clinical Biochemistry;journal;ISSN 09701915
Dendrobiology;journal;ISSN 16411307
Russian Journal of Electrochemistry;journal;ISSN 16083342, 10231935
Clinical Nurse Specialist;journal;ISSN 08876274
Journal of Infusion Nursing;journal;ISSN 15331458
Journal of Animal and Feed Sciences;journal;ISSN 12301388
Indian Journal of Physics;journal;ISSN 09731458, 02529262
International Journal of Product Development;journal;ISSN 14779056, 17418178
Research in Occupational Stress and Well Being;book serie;ISSN 14793555
Family and Consumer Sciences Research Journal;journal;ISSN 1077727X
Service Business;journal;ISSN 18628516, 18628508
Computational and Mathematical Methods in Medicine;journal;ISSN 17486718, 1748670X
Education for Chemical Engineers;journal;ISSN 17497728
NASSP Bulletin;journal;ISSN 19301405, 01926365
International Journal of Interferon, Cytokine and Mediator Research;book serie;ISSN 1179139X
2nd International Symposium on Power Electronics for Distributed Generation Systems, PEDG 2010;conference and proceeding;-
Environmental Control in Biology;journal;ISSN 18830986, 1880554X
UbiComp'11 - Proceedings of the 2011 ACM Conference on Ubiquitous Computing;conference and proceeding;-
Russian Journal of Theriology;journal;ISSN 16823559
Bridge Structures;journal;ISSN 15732487
International Journal of Disaster Risk Reduction;journal;ISSN 22124209
Proceedings of COMPSTAT 2010 - 19th International Conference on Computational Statistics, Keynote, Invited and Contributed Papers;conference and proceeding;-
Technology and Culture;journal;ISSN 10973729, 0040165X
International Journal of Web Engineering and Technology;journal;ISSN 14761289, 17419212
Pathologica;journal;ISSN 1591951X, 00312983
Medicine, Healthcare and Philosophy;journal;ISSN 15728633, 13867423
Chinese Journal of Applied Ecology;journal;ISSN 10019332
Clinical Advances in Hematology and Oncology;journal;ISSN 15430790
Mathematical Population Studies;journal;ISSN 08898480
Journal of Object Technology;journal;ISSN 16601769
Biuletyn - Panstwowego Instytutu Geologicznego;journal;ISSN 08676143
Comunicar;journal;ISSN 11343478
FinanzArchiv;journal;ISSN 16140974, 00152218
Journal of Men's Health;journal;ISSN 18756867
Canadian Journal of Plastic Surgery;journal;ISSN 11952199
Agricultural Economics;journal;ISSN 0139570X
Mediterranean Archaeology and Archaeometry;journal;ISSN 11089628
Korean Journal of Orthodontics;journal;ISSN 12255610, 2005372X, 22347518
Management Research Review;journal;ISSN 20408269
Advances in Pure and Applied Mathematics;journal;ISSN 18671152
Anatolia;journal;ISSN 13004220, 13032917
Acta Pathologica Microbiologica et Immunologica Scandinavica - Supplementum;journal;ISSN 0903465X, 16005503
Social Work Research;journal;ISSN 15456838, 10705309
Annals of the ICRP (International Commission on Radiological Protection);journal;ISSN 01466453
Praxis der Kinderpsychologie und Kinderpsychiatrie;journal;ISSN 00327034
Hand surgery : an international journal devoted to hand and upper limb surgery and related research : journal of the Asia-Pacific Federation of Societies for Surgery of the Hand;journal;ISSN 02188104, 17936535
Gender, Technology and Development;journal;ISSN 09718524
Archivum Mathematicum;journal;ISSN 00448753, 12125059
Middle Eastern Studies;journal;ISSN 00263206
Advances in Geophysics;book serie;ISSN 00652687
European Journal of Gynaecological Oncology;journal;ISSN 03922936
New Zealand Geographer;journal;ISSN 00288144
Indian Journal of Critical Care Medicine;journal;ISSN 09725229, 1998359X
Journal of Plant Interactions;journal;ISSN 17429145, 17429153
Health Information Management Journal;journal;ISSN 18333575, 18333583
Environmental Engineering and Management Journal;journal;ISSN 15829596
Science China: Physics, Mechanics and Astronomy;journal;ISSN 16747348
Journal of Advanced Computational Intelligence and Intelligent Informatics;journal;ISSN 18838014, 13430130
Potato Journal;journal;ISSN 09708235
Ad-Hoc and Sensor Wireless Networks;journal;ISSN 15520633, 15519899
International Review on Modelling and Simulations;journal;ISSN 19749821
Journal of Political Power;journal;ISSN 2158379X, 21583803
Proceedings - 11th IEEE International Working Conference on Source Code Analysis and Manipulation, SCAM 2011;conference and proceeding;-
Proceedings - 2011 4th IEEE International Conference on Utility and Cloud Computing, UCC 2011;conference and proceeding;-
Latin American Journal of Sedimentology and Basin Analysis;journal;ISSN 16697316, 18514979
Applied Clinical Informatics;journal;ISSN 18690327
Instruments and Experimental Techniques;journal;ISSN 16083180, 00204412
East European Politics and Societies;journal;ISSN 08883254
Singapore Medical Journal;journal;ISSN 00375675
Journal of Plant Pathology;journal;ISSN 11254653
Revista de Psiquiatria Clinica;journal;ISSN 01016083
Veterinary therapeutics : research in applied veterinary medicine;journal;ISSN 15283593
Farmacia;journal;ISSN 00148237
Science and Global Security;journal;ISSN 15477800, 08929882
Macromolecular Symposia;journal;ISSN 10221360, 15213900
Journal of Dispersion Science and Technology;journal;ISSN 01932691, 15322351
Children's Health Care;journal;ISSN 15326888, 02739615
Mathematical Notes;journal;ISSN 00014346
Digital Creativity;journal;ISSN 14626268
Chinese Journal of Integrative Medicine;journal;ISSN 16720415
International Journal of Peptide Research and Therapeutics;journal;ISSN 15733149, 15733904
Periodica Mathematica Hungarica;journal;ISSN 00315303
Journal of Interactive Learning Research;journal;ISSN 1093023X
International Journal of Advanced Media and Communication;journal;ISSN 14624613
Foundations and Trends in Electronic Design Automation;journal;ISSN 15513939, 15513947
International Journal of Sport Management and Marketing;journal;ISSN 14758962, 17402808
Saudi Journal of Gastroenterology;journal;ISSN 19984049, 13193767
Journal of Research in Nursing;journal;ISSN 17449871, 1744988X
Hesperia;journal;ISSN 15535622, 0018098X
Applied Spatial Analysis and Policy;journal;ISSN 1874463X, 18744621
International Journal of Digital Multimedia Broadcasting;journal;ISSN 16877586, 16877578
Global health promotion;journal;ISSN 17579767, 17579759
Journal of Plant Protection Research;journal;ISSN 14274345
African Invertebrates;journal;ISSN 16815556
Clinical Psychologist;journal;ISSN 13284207, 17429552
Journal of Children's Services;journal;ISSN 17466660
AOSD.10 - 9th International Conference on Aspect-Oriented Software Development;conference and proceeding;-
Turkish Journal of Field Crops;journal;ISSN 13011111
Zeitschrift der Deutschen Gesellschaft fur Geowissenschaften;journal;ISSN 18601804
International Journal of Machine Consciousness;journal;ISSN 17938430
Drug discoveries & therapeutics;journal;ISSN 18817831, 1881784X
SPLASH 2012: DCP 2012 - Proceedings of the 2012 ACM Workshop on Developing Competency in Parallelism: Techniques for Education and Training;conference and proceeding;-
East Asian Journal on Applied Mathematics;journal;ISSN 20797362, 20797370
Arts in Psychotherapy;journal;ISSN 01974556
Seminars in Speech and Language;journal;ISSN 10989056, 07340478
Studia Psychologica;journal;ISSN 00393320
L'Encephale;journal;ISSN 00137006
PPmP Psychotherapie Psychosomatik Medizinische Psychologie;journal;ISSN 01737937, 14391058, 09372032
Journal of Zoo and Wildlife Medicine;journal;ISSN 10427260
International Journal of Fluid Power;journal;ISSN 14399776
Heat Transfer Research;journal;ISSN 10642285
Cryo-Letters;journal;ISSN 01432044
International Journal of Robotics and Automation;journal;ISSN 08268185
International Politics;journal;ISSN 17403898, 13845748
Colloid Journal of the Russian Academy of Sciences: Kolloidnyi Zhurnal;journal;ISSN 1061933X, 16083067
Nationalities Papers;journal;ISSN 14653923, 00905992
Biological Agriculture and Horticulture;journal;ISSN 01448765
International Journal of Chemical Reactor Engineering;journal;ISSN 15426580
International Journal of Mathematical Education in Science and Technology;journal;ISSN 0020739X
National Interest;journal;ISSN 08849382
